order_id,food_id,booking_time,id,quantity
FFB00231,food31,2023-03-26 02:53:46.782496,ID0059,3
FFB00260,food37,2023-04-13 23:44:41.782496,ID0065,4
FFB00416,food01,2023-04-21 06:39:32.782496,ID0090,3
FFB00300,food31,2023-04-20 19:39:59.782496,ID0002,2
FFB00352,food08,2023-04-06 06:03:14.782496,ID0008,4
FFB00148,food14,2023-03-30 18:27:17.782496,ID0081,1
FFB00113,food19,2023-04-01 09:34:30.782496,ID0012,2
FFB00016,food39,2023-03-27 02:46:47.782496,ID0045,2
FFB00095,food21,2023-04-23 19:42:11.782496,ID0040,4
FFB00342,food21,2023-04-19 23:16:39.782496,ID0043,4
FFB00056,food10,2023-03-29 14:58:00.782496,ID0008,1
FFB00468,food01,2023-04-12 18:10:02.782496,ID0043,1
FFB00239,food21,2023-03-28 03:03:08.782496,ID0064,4
FFB00316,food43,2023-04-04 01:14:21.782496,ID0064,3
FFB00295,food25,2023-03-26 06:48:40.782496,ID0060,2
FFB00405,food06,2023-04-19 19:42:46.782496,ID0049,3
FFB00430,food01,2023-04-24 04:39:09.782496,ID0035,3
FFB00373,food07,2023-03-26 20:50:35.782496,ID0042,3
FFB00224,food17,2023-04-20 03:38:49.782496,ID0009,1
FFB00380,food31,2023-03-30 18:58:21.782496,ID0096,2
FFB00131,food23,2023-04-21 13:33:17.782496,ID0017,2
FFB00113,food45,2023-04-08 21:56:25.782496,ID0046,2
FFB00233,food16,2023-03-27 09:42:02.782496,ID0024,3
FFB00252,food45,2023-04-14 00:58:52.782496,ID0062,1
FFB00310,food38,2023-04-11 03:41:20.782496,ID0056,2
FFB00287,food17,2023-04-22 00:00:49.782496,ID0083,5
FFB00036,food17,2023-04-18 23:19:16.782496,ID0047,2
FFB00370,food17,2023-04-22 04:46:34.782496,ID0006,3
FFB00213,food27,2023-04-04 08:02:20.782496,ID0059,3
FFB00001,food26,2023-03-27 18:46:03.782496,ID0008,4
FFB00186,food37,2023-04-02 20:59:45.782496,ID0015,3
FFB00450,food03,2023-03-24 17:37:45.782496,ID0034,2
FFB00154,food11,2023-04-02 00:54:06.782496,ID0048,4
FFB00158,food02,2023-04-22 06:00:30.782496,ID0084,4
FFB00391,food31,2023-04-21 00:38:55.782496,ID0086,3
FFB00225,food43,2023-03-26 02:33:48.782496,ID0026,2
FFB00272,food12,2023-04-09 18:20:04.782496,ID0069,4
FFB00413,food41,2023-04-03 02:50:21.782496,ID0087,1
FFB00072,food01,2023-04-18 08:34:54.782496,ID0014,1
FFB00192,food42,2023-04-07 16:38:38.782496,ID0020,3
FFB00374,food38,2023-04-15 15:46:36.782496,ID0041,5
FFB00341,food12,2023-03-25 13:22:18.782496,ID0099,1
FFB00205,food33,2023-04-14 17:43:54.782496,ID0047,5
FFB00136,food26,2023-03-31 01:08:07.782496,ID0075,1
FFB00484,food28,2023-03-29 19:29:52.782496,ID0028,5
FFB00145,food40,2023-03-30 14:37:54.782496,ID0079,5
FFB00152,food30,2023-04-12 03:04:43.782496,ID0045,1
FFB00232,food01,2023-03-25 16:13:35.782496,ID0093,2
FFB00383,food27,2023-03-27 10:07:35.782496,ID0002,3
FFB00268,food32,2023-04-13 12:53:31.782496,ID0081,3
FFB00238,food07,2023-04-04 12:27:57.782496,ID0019,5
FFB00229,food16,2023-04-19 00:58:32.782496,ID0037,1
FFB00077,food28,2023-04-20 11:45:41.782496,ID0012,1
FFB00040,food19,2023-04-09 13:19:29.782496,ID0094,5
FFB00432,food33,2023-04-14 07:56:17.782496,ID0029,2
FFB00259,food22,2023-04-19 02:49:04.782496,ID0041,1
FFB00254,food40,2023-04-04 17:32:54.782496,ID0061,5
FFB00113,food12,2023-03-27 08:29:00.782496,ID0057,5
FFB00122,food35,2023-03-26 08:01:57.782496,ID0008,2
FFB00451,food26,2023-04-18 11:14:27.782496,ID0083,2
FFB00026,food07,2023-04-17 21:56:15.782496,ID0066,5
FFB00438,food28,2023-03-31 11:28:22.782496,ID0084,5
FFB00112,food12,2023-04-10 03:43:24.782496,ID0008,4
FFB00120,food10,2023-04-04 12:45:38.782496,ID0077,5
FFB00068,food27,2023-04-14 16:29:21.782496,ID0058,1
FFB00021,food22,2023-04-07 03:26:19.782496,ID0012,1
FFB00411,food41,2023-04-09 10:24:23.782496,ID0047,4
FFB00175,food29,2023-03-25 10:13:29.782496,ID0040,2
FFB00280,food41,2023-04-22 03:51:20.782496,ID0080,3
FFB00098,food10,2023-03-28 05:06:02.782496,ID0032,3
FFB00005,food32,2023-04-05 19:50:37.782496,ID0020,4
FFB00464,food05,2023-04-04 12:14:46.782496,ID0095,4
FFB00432,food22,2023-04-13 15:46:00.782496,ID0095,3
FFB00163,food28,2023-04-12 00:15:38.782496,ID0069,2
FFB00183,food29,2023-04-18 18:58:27.782496,ID0048,2
FFB00060,food13,2023-03-25 23:08:55.782496,ID0063,1
FFB00119,food02,2023-04-16 05:44:20.782496,ID0062,2
FFB00116,food27,2023-04-14 20:33:33.782496,ID0021,2
FFB00243,food09,2023-04-16 12:53:50.782496,ID0088,3
FFB00041,food09,2023-04-02 01:54:45.782496,ID0043,3
FFB00028,food30,2023-04-15 15:02:34.782496,ID0085,4
FFB00210,food14,2023-04-16 19:56:08.782496,ID0065,5
FFB00460,food16,2023-04-22 20:44:14.782496,ID0091,2
FFB00440,food09,2023-03-29 20:01:11.782496,ID0039,4
FFB00102,food21,2023-04-16 17:55:05.782496,ID0008,5
FFB00174,food22,2023-04-14 07:31:06.782496,ID0074,4
FFB00097,food13,2023-04-01 15:11:02.782496,ID0001,5
FFB00281,food02,2023-04-12 02:39:29.782496,ID0088,1
FFB00152,food19,2023-04-19 04:57:41.782496,ID0065,2
FFB00319,food01,2023-04-12 03:41:53.782496,ID0091,1
FFB00260,food04,2023-04-13 20:11:50.782496,ID0044,1
FFB00161,food13,2023-04-08 01:46:52.782496,ID0007,3
FFB00130,food28,2023-04-12 07:48:34.782496,ID0055,2
FFB00365,food15,2023-04-06 17:27:46.782496,ID0090,5
FFB00001,food12,2023-03-29 09:53:40.782496,ID0020,2
FFB00024,food18,2023-04-10 01:32:52.782496,ID0004,3
FFB00484,food43,2023-04-15 16:47:54.782496,ID0096,1
FFB00324,food03,2023-03-28 19:34:43.782496,ID0045,4
FFB00062,food34,2023-04-09 20:00:00.782496,ID0070,4
FFB00437,food13,2023-04-02 00:29:19.782496,ID0030,4
FFB00463,food24,2023-04-12 03:00:56.782496,ID0094,4
FFB00345,food28,2023-04-21 03:47:45.782496,ID0004,4
FFB00375,food15,2023-04-12 16:23:59.782496,ID0039,3
FFB00136,food12,2023-04-10 16:31:42.782496,ID0028,1
FFB00268,food19,2023-04-06 04:22:43.782496,ID0042,3
FFB00146,food29,2023-04-06 22:17:32.782496,ID0071,3
FFB00252,food12,2023-04-07 18:04:37.782496,ID0060,4
FFB00295,food43,2023-03-27 11:45:37.782496,ID0002,1
FFB00242,food39,2023-04-21 14:31:40.782496,ID0029,3
FFB00328,food30,2023-03-27 02:57:14.782496,ID0072,5
FFB00260,food39,2023-03-28 19:30:46.782496,ID0009,1
FFB00440,food45,2023-03-27 08:35:01.782496,ID0091,3
FFB00021,food18,2023-03-31 03:07:51.782496,ID0028,4
FFB00489,food31,2023-04-01 23:01:53.782496,ID0077,5
FFB00009,food12,2023-04-04 17:23:02.782496,ID0073,4
FFB00365,food34,2023-04-06 01:03:52.782496,ID0085,1
FFB00276,food01,2023-04-13 18:34:27.782496,ID0009,4
FFB00404,food04,2023-03-30 21:10:49.782496,ID0095,2
FFB00145,food37,2023-03-27 17:14:39.782496,ID0058,5
FFB00398,food21,2023-04-06 05:28:51.782496,ID0038,5
FFB00057,food40,2023-04-13 01:07:41.782496,ID0008,3
FFB00228,food43,2023-04-18 13:46:38.782496,ID0094,1
FFB00027,food24,2023-04-12 08:50:46.782496,ID0035,2
FFB00080,food22,2023-03-31 10:40:00.782496,ID0093,3
FFB00302,food24,2023-04-21 06:58:59.782496,ID0090,3
FFB00188,food05,2023-04-01 18:52:50.782496,ID0041,2
FFB00303,food11,2023-04-14 11:46:10.782496,ID0044,2
FFB00086,food25,2023-04-15 18:11:48.782496,ID0056,3
FFB00453,food33,2023-04-16 06:04:36.782496,ID0035,4
FFB00029,food21,2023-04-15 23:29:18.782496,ID0032,4
FFB00039,food19,2023-04-18 23:41:36.782496,ID0076,4
FFB00135,food36,2023-04-08 11:13:04.782496,ID0100,4
FFB00038,food01,2023-04-02 06:54:02.782496,ID0027,2
FFB00211,food26,2023-04-17 17:22:35.782496,ID0022,1
FFB00389,food13,2023-04-13 21:19:15.782496,ID0058,5
FFB00073,food34,2023-04-24 04:15:48.782496,ID0017,5
FFB00464,food13,2023-04-10 23:08:31.782496,ID0021,5
FFB00250,food16,2023-04-10 05:49:41.782496,ID0022,3
FFB00402,food28,2023-03-28 21:00:13.782496,ID0053,1
FFB00048,food20,2023-03-30 04:03:12.782496,ID0002,4
FFB00012,food03,2023-04-21 08:11:01.782496,ID0079,1
FFB00443,food39,2023-04-03 00:18:55.782496,ID0098,3
FFB00216,food11,2023-04-01 16:17:17.782496,ID0051,1
FFB00006,food25,2023-04-24 04:57:28.782496,ID0074,4
FFB00197,food18,2023-04-12 19:18:07.782496,ID0090,1
FFB00408,food45,2023-04-04 19:43:31.782496,ID0064,5
FFB00460,food30,2023-04-18 23:45:06.782496,ID0034,4
FFB00108,food36,2023-04-19 08:42:34.782496,ID0082,1
FFB00114,food31,2023-04-04 11:25:39.782496,ID0021,3
FFB00135,food27,2023-04-10 04:41:40.782496,ID0052,4
FFB00163,food30,2023-04-02 11:38:07.782496,ID0025,2
FFB00436,food31,2023-04-10 03:37:47.782496,ID0015,3
FFB00152,food37,2023-04-03 04:35:44.782496,ID0098,1
FFB00483,food44,2023-04-13 11:27:37.782496,ID0049,5
FFB00355,food34,2023-03-31 19:38:01.782496,ID0098,1
FFB00399,food11,2023-04-10 03:17:01.782496,ID0010,5
FFB00496,food45,2023-04-09 05:30:59.782496,ID0013,5
FFB00396,food26,2023-04-21 14:17:54.782496,ID0094,5
FFB00444,food40,2023-03-30 20:03:01.782496,ID0054,3
FFB00338,food22,2023-04-03 10:25:11.782496,ID0059,4
FFB00401,food08,2023-04-06 20:46:43.782496,ID0055,4
FFB00195,food42,2023-03-30 04:24:55.782496,ID0097,3
FFB00487,food43,2023-03-30 06:09:30.782496,ID0070,2
FFB00329,food11,2023-04-10 00:49:42.782496,ID0082,4
FFB00162,food32,2023-04-17 08:50:11.782496,ID0075,1
FFB00249,food07,2023-04-05 08:37:22.782496,ID0097,2
FFB00102,food26,2023-03-25 13:52:05.782496,ID0095,3
FFB00102,food39,2023-04-04 17:41:24.782496,ID0051,1
FFB00321,food01,2023-04-24 10:27:26.782496,ID0030,3
FFB00020,food16,2023-04-21 19:12:59.782496,ID0096,4
FFB00243,food35,2023-03-25 00:21:03.782496,ID0080,5
FFB00371,food17,2023-04-13 17:17:31.782496,ID0077,1
FFB00242,food14,2023-04-07 19:22:17.782496,ID0013,2
FFB00265,food28,2023-04-22 05:54:36.782496,ID0095,3
FFB00026,food18,2023-04-20 22:20:30.782496,ID0012,4
FFB00497,food44,2023-03-26 00:25:19.782496,ID0057,1
FFB00060,food22,2023-03-25 00:27:40.782496,ID0096,1
FFB00199,food07,2023-04-14 23:49:01.782496,ID0050,2
FFB00102,food27,2023-04-18 16:55:19.782496,ID0026,3
FFB00492,food01,2023-04-01 08:40:23.782496,ID0096,3
FFB00086,food20,2023-04-14 12:40:24.782496,ID0078,3
FFB00309,food29,2023-04-02 14:00:05.782496,ID0053,2
FFB00110,food25,2023-04-18 02:48:30.782496,ID0070,1
FFB00121,food30,2023-04-18 09:26:00.782496,ID0058,1
FFB00421,food43,2023-03-31 15:18:52.782496,ID0090,3
FFB00048,food06,2023-04-09 04:30:50.782496,ID0029,5
FFB00022,food43,2023-04-03 12:04:29.782496,ID0070,1
FFB00301,food15,2023-04-14 05:23:51.782496,ID0044,5
FFB00345,food42,2023-04-14 17:54:37.782496,ID0072,4
FFB00138,food12,2023-04-23 05:02:29.782496,ID0002,4
FFB00215,food12,2023-04-11 00:44:46.782496,ID0068,1
FFB00325,food06,2023-03-26 19:15:31.782496,ID0010,4
FFB00098,food25,2023-04-06 09:24:10.782496,ID0089,3
FFB00077,food20,2023-04-13 11:09:24.782496,ID0085,4
FFB00451,food40,2023-04-07 06:06:22.782496,ID0019,5
FFB00209,food36,2023-03-29 16:51:33.782496,ID0006,2
FFB00479,food45,2023-03-31 08:59:02.782496,ID0043,5
FFB00313,food27,2023-03-26 19:47:55.782496,ID0060,5
FFB00199,food04,2023-03-29 14:25:54.782496,ID0012,3
FFB00490,food08,2023-04-09 23:03:41.782496,ID0011,4
FFB00106,food38,2023-04-03 22:16:59.782496,ID0086,5
FFB00255,food18,2023-04-02 11:53:36.782496,ID0059,2
FFB00248,food14,2023-03-24 17:20:18.782496,ID0078,3
FFB00460,food24,2023-04-22 17:59:24.782496,ID0047,5
FFB00254,food21,2023-04-11 05:08:12.782496,ID0063,4
FFB00011,food27,2023-04-03 01:56:59.782496,ID0018,4
FFB00347,food08,2023-04-05 04:13:08.782496,ID0072,3
FFB00102,food40,2023-04-15 15:58:01.782496,ID0054,2
FFB00228,food29,2023-04-13 03:46:03.782496,ID0024,4
FFB00240,food11,2023-03-29 09:12:57.782496,ID0063,2
FFB00231,food29,2023-04-20 01:56:28.782496,ID0071,4
FFB00122,food39,2023-03-25 08:53:04.782496,ID0098,2
FFB00223,food24,2023-04-20 03:23:10.782496,ID0094,2
FFB00472,food45,2023-03-27 20:56:38.782496,ID0032,5
FFB00160,food25,2023-03-28 12:12:50.782496,ID0075,4
FFB00212,food04,2023-04-18 05:29:00.782496,ID0100,2
FFB00459,food28,2023-04-18 08:21:34.782496,ID0032,3
FFB00499,food08,2023-04-17 15:00:54.782496,ID0019,2
FFB00427,food41,2023-04-21 09:01:34.782496,ID0040,5
FFB00476,food43,2023-03-27 20:26:23.782496,ID0026,1
FFB00047,food26,2023-03-29 04:07:07.782496,ID0005,5
FFB00357,food20,2023-03-29 01:23:26.782496,ID0009,4
FFB00465,food44,2023-03-25 05:58:20.782496,ID0098,5
FFB00080,food35,2023-04-20 00:07:20.782496,ID0059,3
FFB00041,food43,2023-04-02 21:55:25.782496,ID0046,3
FFB00010,food20,2023-04-15 11:01:58.782496,ID0040,2
FFB00085,food09,2023-04-02 09:20:27.782496,ID0014,2
FFB00085,food27,2023-04-08 10:15:01.782496,ID0069,2
FFB00021,food40,2023-04-11 11:32:12.782496,ID0058,3
FFB00217,food12,2023-04-06 03:52:21.782496,ID0001,2
FFB00357,food41,2023-03-25 08:38:01.782496,ID0008,2
FFB00468,food36,2023-03-30 14:58:34.782496,ID0089,4
FFB00484,food25,2023-04-06 10:26:54.782496,ID0031,1
FFB00337,food44,2023-04-13 17:41:50.782496,ID0090,5
FFB00086,food02,2023-04-05 14:50:20.782496,ID0078,5
FFB00430,food30,2023-04-04 07:23:49.782496,ID0022,4
FFB00202,food11,2023-04-09 09:58:31.782496,ID0014,4
FFB00142,food31,2023-03-31 15:09:17.782496,ID0070,1
FFB00475,food30,2023-04-22 09:19:46.782496,ID0057,3
FFB00421,food16,2023-04-06 05:13:30.782496,ID0011,5
FFB00005,food15,2023-03-25 12:24:29.782496,ID0099,1
FFB00302,food02,2023-03-30 02:26:17.782496,ID0071,5
FFB00387,food37,2023-04-06 04:34:54.782496,ID0087,2
FFB00223,food38,2023-03-27 12:17:40.782496,ID0095,2
FFB00113,food03,2023-04-06 08:49:45.782496,ID0025,5
FFB00328,food04,2023-04-01 06:01:20.782496,ID0011,2
FFB00197,food18,2023-03-30 10:05:34.782496,ID0076,4
FFB00280,food37,2023-04-11 11:35:40.782496,ID0005,4
FFB00151,food19,2023-03-31 18:37:39.782496,ID0083,4
FFB00493,food22,2023-04-20 11:11:51.782496,ID0027,1
FFB00206,food19,2023-04-19 11:18:31.782496,ID0041,2
FFB00198,food24,2023-04-04 20:50:29.782496,ID0038,3
FFB00472,food31,2023-03-26 05:21:17.782496,ID0075,1
FFB00477,food21,2023-04-20 04:43:49.782496,ID0043,4
FFB00137,food23,2023-04-02 06:59:23.782496,ID0031,5
FFB00070,food08,2023-03-26 10:05:19.782496,ID0052,5
FFB00339,food35,2023-04-04 20:42:46.782496,ID0003,4
FFB00390,food31,2023-04-07 13:38:51.782496,ID0097,3
FFB00448,food09,2023-04-13 00:53:59.782496,ID0042,2
FFB00283,food35,2023-04-17 08:38:09.782496,ID0015,5
FFB00346,food26,2023-04-07 14:23:21.782496,ID0074,5
FFB00131,food35,2023-04-08 04:27:26.782496,ID0044,4
FFB00246,food41,2023-03-24 19:28:04.782496,ID0032,5
FFB00483,food43,2023-04-24 09:40:06.782496,ID0040,4
FFB00093,food29,2023-04-14 07:49:53.782496,ID0074,1
FFB00114,food29,2023-03-31 22:48:42.782496,ID0019,3
FFB00282,food12,2023-04-06 11:53:17.782496,ID0003,4
FFB00199,food16,2023-03-25 23:53:43.782496,ID0030,5
FFB00313,food39,2023-04-14 20:39:10.782496,ID0080,3
FFB00181,food26,2023-04-12 18:22:51.782496,ID0062,1
FFB00304,food19,2023-04-24 09:48:16.782496,ID0041,1
FFB00068,food12,2023-04-09 02:44:53.782496,ID0043,4
FFB00294,food44,2023-04-21 18:12:02.782496,ID0020,5
FFB00061,food30,2023-04-03 04:19:38.782496,ID0032,4
FFB00215,food36,2023-03-29 13:47:05.782496,ID0037,2
FFB00107,food07,2023-04-03 15:59:08.782496,ID0017,1
FFB00116,food36,2023-04-06 17:52:26.782496,ID0002,1
FFB00155,food35,2023-04-10 12:21:52.782496,ID0079,2
FFB00325,food14,2023-03-25 02:00:20.782496,ID0018,2
FFB00078,food33,2023-03-25 19:03:48.782496,ID0044,2
FFB00108,food34,2023-04-14 13:32:17.782496,ID0098,1
FFB00173,food03,2023-03-29 01:46:28.782496,ID0092,2
FFB00353,food24,2023-04-11 00:50:27.782496,ID0058,5
FFB00356,food05,2023-04-20 00:36:24.782496,ID0018,3
FFB00109,food39,2023-03-27 12:21:30.782496,ID0063,2
FFB00003,food01,2023-04-06 07:16:53.782496,ID0096,5
FFB00142,food40,2023-04-13 01:16:20.782496,ID0024,1
FFB00280,food05,2023-04-15 15:34:01.782496,ID0025,3
FFB00324,food02,2023-04-04 00:32:34.782496,ID0020,4
FFB00373,food28,2023-04-10 05:35:59.782496,ID0019,1
FFB00208,food12,2023-03-31 10:19:34.782496,ID0038,1
FFB00212,food42,2023-03-27 10:03:35.782496,ID0097,2
FFB00336,food06,2023-04-05 14:53:31.782496,ID0099,5
FFB00388,food34,2023-04-05 19:51:12.782496,ID0096,3
FFB00500,food25,2023-03-25 17:53:54.782496,ID0043,3
FFB00159,food24,2023-04-01 07:43:42.782496,ID0088,4
FFB00074,food40,2023-03-29 15:45:15.782496,ID0061,3
FFB00039,food21,2023-03-26 20:25:56.782496,ID0086,2
FFB00321,food01,2023-04-07 22:46:27.782496,ID0059,3
FFB00121,food18,2023-04-10 07:45:29.782496,ID0075,5
FFB00335,food05,2023-04-04 11:41:50.782496,ID0092,4
FFB00473,food22,2023-04-09 04:37:36.782496,ID0076,5
FFB00020,food28,2023-03-29 09:00:15.782496,ID0061,1
FFB00488,food40,2023-04-15 23:59:24.782496,ID0084,5
FFB00192,food02,2023-03-29 01:46:25.782496,ID0046,2
FFB00113,food40,2023-03-25 09:14:21.782496,ID0016,3
FFB00444,food28,2023-04-02 05:58:18.782496,ID0030,2
FFB00366,food45,2023-03-30 08:05:36.782496,ID0081,2
FFB00375,food45,2023-03-26 03:31:36.782496,ID0018,3
FFB00397,food27,2023-04-11 04:46:55.782496,ID0083,3
FFB00097,food22,2023-04-11 08:31:46.782496,ID0070,5
FFB00203,food09,2023-04-12 03:08:31.782496,ID0057,1
FFB00083,food36,2023-04-18 17:27:22.782496,ID0058,4
FFB00067,food19,2023-03-26 09:06:13.782496,ID0010,1
FFB00439,food14,2023-04-06 22:40:38.782496,ID0010,5
FFB00047,food41,2023-04-08 23:09:30.782496,ID0099,1
FFB00312,food36,2023-03-26 05:51:27.782496,ID0002,3
FFB00320,food24,2023-04-03 15:07:28.782496,ID0041,2
FFB00157,food29,2023-03-26 04:14:29.782496,ID0068,3
FFB00184,food24,2023-03-31 20:53:11.782496,ID0033,1
FFB00386,food24,2023-03-27 07:07:06.782496,ID0087,1
FFB00238,food42,2023-04-17 23:16:44.782496,ID0064,2
FFB00295,food27,2023-03-26 02:21:36.782496,ID0019,5
FFB00367,food18,2023-04-16 00:59:15.782496,ID0039,1
FFB00112,food26,2023-04-13 21:06:21.782496,ID0021,3
FFB00426,food28,2023-04-02 16:12:28.782496,ID0072,5
FFB00167,food07,2023-03-27 13:55:21.782496,ID0001,3
FFB00218,food04,2023-04-07 01:20:59.782496,ID0012,3
FFB00054,food20,2023-03-25 02:22:41.782496,ID0001,1
FFB00090,food14,2023-04-20 05:00:51.782496,ID0064,5
FFB00281,food43,2023-04-18 16:27:35.782496,ID0054,4
FFB00260,food45,2023-03-27 07:16:54.782496,ID0033,1
FFB00320,food08,2023-04-05 04:42:53.782496,ID0092,4
FFB00477,food04,2023-04-22 08:49:48.782496,ID0003,5
FFB00193,food29,2023-03-27 06:20:19.782496,ID0093,2
FFB00120,food09,2023-04-12 04:34:41.782496,ID0067,5
FFB00027,food38,2023-03-25 01:41:35.782496,ID0019,1
FFB00350,food42,2023-03-25 16:16:46.782496,ID0091,2
FFB00353,food45,2023-04-19 04:59:12.782496,ID0088,4
FFB00184,food12,2023-04-04 16:55:54.782496,ID0075,4
FFB00251,food16,2023-03-28 08:07:57.782496,ID0007,1
FFB00456,food30,2023-03-29 08:02:56.782496,ID0063,2
FFB00451,food23,2023-03-31 03:47:00.782496,ID0096,3
FFB00477,food44,2023-04-22 00:31:33.782496,ID0061,3
FFB00376,food02,2023-04-04 21:07:47.782496,ID0043,2
FFB00351,food24,2023-04-23 08:49:17.782496,ID0002,5
FFB00374,food36,2023-04-10 07:16:34.782496,ID0075,4
FFB00159,food41,2023-04-17 10:58:57.782496,ID0057,1
FFB00272,food44,2023-04-13 06:25:31.782496,ID0010,3
FFB00035,food36,2023-03-31 04:35:42.782496,ID0036,2
FFB00158,food26,2023-03-27 21:24:52.782496,ID0080,5
FFB00228,food24,2023-04-20 20:10:07.782496,ID0065,5
FFB00425,food02,2023-04-09 14:19:41.782496,ID0037,3
FFB00446,food45,2023-04-19 15:30:54.782496,ID0048,1
FFB00074,food06,2023-04-17 21:04:29.782496,ID0090,4
FFB00451,food28,2023-04-15 14:18:50.782496,ID0012,3
FFB00112,food03,2023-03-26 21:37:52.782496,ID0039,2
FFB00112,food15,2023-04-15 21:53:57.782496,ID0054,3
FFB00169,food35,2023-03-25 03:50:30.782496,ID0070,1
FFB00330,food17,2023-04-23 01:12:23.782496,ID0011,3
FFB00174,food07,2023-04-12 15:21:44.782496,ID0013,1
FFB00060,food35,2023-03-25 01:19:38.782496,ID0065,1
FFB00374,food12,2023-04-14 12:43:46.782496,ID0085,4
FFB00485,food27,2023-03-31 17:50:35.782496,ID0054,3
FFB00203,food25,2023-03-28 07:21:58.782496,ID0074,4
FFB00374,food16,2023-04-24 07:37:06.782496,ID0099,3
FFB00103,food01,2023-04-19 14:31:49.782496,ID0078,3
FFB00025,food26,2023-04-13 20:34:04.782496,ID0072,5
FFB00296,food04,2023-04-07 02:07:17.782496,ID0052,4
FFB00330,food05,2023-04-22 02:59:26.782496,ID0070,3
FFB00309,food14,2023-03-25 11:14:35.782496,ID0071,2
FFB00193,food39,2023-04-16 01:58:01.782496,ID0066,4
FFB00444,food16,2023-04-16 04:10:05.782496,ID0062,2
FFB00390,food42,2023-04-12 03:41:51.782496,ID0031,1
FFB00479,food04,2023-04-19 16:16:23.782496,ID0024,1
FFB00446,food19,2023-03-30 07:12:37.782496,ID0026,5
FFB00048,food08,2023-04-09 20:59:06.782496,ID0097,2
FFB00201,food30,2023-04-20 05:10:21.782496,ID0057,4
FFB00414,food38,2023-04-09 12:49:24.782496,ID0065,4
FFB00440,food29,2023-04-14 00:50:31.782496,ID0048,5
FFB00231,food40,2023-04-10 07:01:56.782496,ID0069,5
FFB00203,food29,2023-03-29 19:00:40.782496,ID0027,3
FFB00066,food33,2023-04-02 03:23:27.782496,ID0004,1
FFB00043,food01,2023-04-07 21:49:22.782496,ID0022,4
FFB00025,food25,2023-04-07 03:41:56.782496,ID0031,2
FFB00331,food08,2023-04-18 09:23:35.782496,ID0009,4
FFB00269,food25,2023-04-11 20:58:36.782496,ID0005,4
FFB00370,food07,2023-03-24 21:38:13.782496,ID0010,5
FFB00341,food14,2023-03-27 09:31:47.782496,ID0009,1
FFB00254,food37,2023-04-11 05:43:14.782496,ID0028,3
FFB00428,food16,2023-04-04 22:56:47.782496,ID0094,1
FFB00259,food17,2023-03-27 10:14:08.782496,ID0057,5
FFB00280,food37,2023-04-22 09:47:29.782496,ID0062,1
FFB00467,food44,2023-04-15 02:05:30.782496,ID0040,2
FFB00364,food43,2023-04-10 15:48:07.782496,ID0100,4
FFB00091,food31,2023-03-24 16:18:12.782496,ID0099,5
FFB00144,food29,2023-04-08 06:14:14.782496,ID0079,2
FFB00405,food17,2023-03-30 05:17:20.782496,ID0072,4
FFB00331,food05,2023-04-18 08:55:07.782496,ID0030,3
FFB00164,food35,2023-03-28 09:02:17.782496,ID0004,4
FFB00470,food34,2023-04-11 11:32:11.782496,ID0040,4
FFB00373,food13,2023-03-26 18:13:26.782496,ID0066,3
FFB00364,food08,2023-04-19 14:56:59.782496,ID0036,5
FFB00295,food40,2023-04-02 23:39:07.782496,ID0083,3
FFB00163,food08,2023-03-28 21:34:16.782496,ID0079,3
FFB00369,food22,2023-04-06 08:31:50.782496,ID0059,4
FFB00139,food31,2023-04-24 03:40:44.782496,ID0022,5
FFB00101,food42,2023-03-26 17:54:16.782496,ID0004,2
FFB00015,food14,2023-04-13 20:31:33.782496,ID0062,4
FFB00352,food43,2023-03-26 17:59:54.782496,ID0060,5
FFB00080,food06,2023-03-29 11:03:43.782496,ID0057,2
FFB00366,food05,2023-04-17 18:12:20.782496,ID0044,1
FFB00371,food05,2023-03-26 01:27:32.782496,ID0053,4
